Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms)
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Apogon,monogramma,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Apogon,septemstriatus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Apogon,arafurae,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Acropoma,japonicum,Gunther,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Priacanthus,benmebari,Schleg,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Pentapus,vitta,Quoy and Giamard,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Pterois,lunulata,Schleg,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Minous,pictus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Platycephalus,malabaricus,C.V. ,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Platycephalus,sculptus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Lepidotrigla,spiloptera,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Dachylopterus,orientalis,C.V. ,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Champsodon,vorax,Gunther,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Uranoscopus,fuscomaculatus,Steindachner,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Uranoscopus,kaianus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Upeneoides,sp. ,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Callionymus,longicaudatus,Schleg,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Tetrabrachium,ocellatum,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Xiphochilus,quadrimaculatus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Pseudorhombus,russelli,Gray,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Rhomboidichthys,angustifrons,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Rhomboidichthys,spilurus,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Arnoglossus,aspilus,Bleeker,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Laeops,parviceps,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Brachypleura,novae-zealandiae,Gunther,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Synaptura,zebra,Bl. ,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Synaptura,arafurensis,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Cynoglossus,kopsi,Bleeker,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Cnidoglanis,nudiceps,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Saurus,intermedius,Agassiz,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Saurida,grandisquamis,Gunther,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Monacanthus,penicilligerus,Cuv,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Monacanthus,filicauda,,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Tetrodon,nigropunctatus,Bl. ,,,
10-12/9/1874,188-190,"188,189,190",summary,Pelagic fishes,Gobius,sp. ,,,,
10-12/9/1874,188-190,"188,189,190",summary,Amphipoda,Tetrathyrus,arafurae,,,,Surface
10-12/9/1874,188-190,"188,189,190",summary,Amphipoda,Amphithyrus,sp. ,,,,Surface
14-23/9/1874,,,summary,Crinoidea,Antedon,variipinna,,Arrou Islands,,
14-23/9/1874,,,summary,Crinoidea,Actinometra,paucicirra,Bell,,,
14-23/9/1874,,,summary,Anomura,Caenobita,rugosa,M. Edwards,,,Shore
14-23/9/1874,,,summary,Tunicata,Diplosomoides,molle,,,,
23/9/1874,191,191,summary,Corals,Deltocyathus,italicus,M. Edwards and Haime,,,
23/9/1874,191,191,summary,Asteroidea,Pontaster,mimicus,,,,
23/9/1874,191,191,summary,Asteroidea,Dytaster,aequivocus,,,,
23/9/1874,191,191,summary,Asteroidea,Porcellanaster,caulifer,,,,
23/9/1874,191,191,summary,Asteroidea,Porania,spiculata,,,,
23/9/1874,191,191,summary,Asteroidea,Cnemidaster,wyvillii,,,,
23/9/1874,191,191,summary,Asteroidea,Asterias,vesiculosa,,,,
23/9/1874,191,191,summary,Asteroidea,Labidiaster,annulatus,,,,
23/9/1874,191,191,summary,Anomura,Munidopsis,brevimana,,,,
23/9/1874,191,191,summary,Pelagic fishes,Melamphaes,mizolepis,,,,
23/9/1874,191,191,summary,Pelagic fishes,Gonostoma,elongatum,,,,
23/9/1874,191,191,summary,Pelagic fishes,Chauliodus,sloanii,Bl. Schn.,,,
23/9/1874,191,191,summary,Fishes,Psenes ,arafurensis,,,,Surface
26/9/1874,192,192,summary,Tetractinellida,Triptolemus,cladosus,,,,
26/9/1874,192,192,summary,Tetractinellida,Cydonium,hersutus,,,,
26/9/1874,192,192,summary,Tetractinellida,Discodermia,panoplia,,,,
26/9/1874,192,192,summary,Tetractinellida,Corallistes,thomasi,,,,
26/9/1874,192,192,summary,Tetractinellida,Callipelta,ornata,,,,
26/9/1874,192,192,summary,Tetractinellida,Scleritoderma,flabelliformis,,,,
26/9/1874,192,192,summary,Tetractinellida,Siphonidium,capitatum,,,,
26/9/1874,192,192,summary,Tetractinellida,Azorica,marginata,,,,
26/9/1874,192,192,summary,Tetractinellida,Tretolophus,paniceus,,,,
26/9/1874,192,192,summary,Tetractinellida,Epallax,callocyathus,,,,
26/9/1874,192,192,summary,Tetractinellida,Dorypleres,dendyi,,,,
26/9/1874,192,192,summary,Alcyonaria,Dasygorgia,cupressa,,,,
26/9/1874,192,192,summary,Alcyonaria,Thouarella,hilfendorfi,Studer,,,
26/9/1874,192,192,summary,Alcyonaria,Caligorgia,sertosa,,,,
26/9/1874,192,192,summary,Alcyonaria,Muricella,tenera,Ridley,,,
26/9/1874,192,192,summary,Alcyonaria,Parisis,fruticosa,Verrill,,,
26/9/1874,192,192,summary,Alcyonaria,Pleurocorallium,secundum,Dana,,,
26/9/1874,192,192,summary,Alcyonaria,Spongodes,collaris,,,,
26/9/1874,192,192,summary,Alcyonaria,Spongodes,laxa,,,,
26/9/1874,192,192,summary,Alcyonaria,Spongodes,rhodosticta,,,,
26/9/1874,192,192,summary,Antipatharia,Aphanipathes,cancellata,,,,
26/9/1874,192,192,summary,Antipatharia,Antipathes,cylindrica,,,,
26/9/1874,192,192,summary,Corals,Caryophyllia,clavus,Scacchi,,Var. borealis,
26/9/1874,192,192,summary,Corals,Caryophyllia,clavus,Scacchi,,Var. transversalis,
26/9/1874,192,192,summary,Corals,Caryophyllia,rugosa,,,,
26/9/1874,192,192,summary,Corals,Deltocyathus,magnificus,,,,
26/9/1874,192,192,summary,Corals,Cyathoceras,rubescens,,,,
26/9/1874,192,192,summary,Corals,Sphenotrochus,rubescens,,,,
26/9/1874,192,192,summary,Corals,Flabellum,patens,,,,
26/9/1874,192,192,summary,Corals,Astrae,abyssorum,,,,
26/9/1874,192,192,summary,Corals,Balanophyllia,malaccensis,Kent,,,
26/9/1874,192,192,summary,Corals,Balanophyllia,cornu,,,,
26/9/1874,192,192,summary,Corals,Balanophyllia,rediviva,,,,
26/9/1874,192,192,summary,Corals,Stephanophyllia,complicata,,,,
26/9/1874,192,192,summary,Corals,Stephanophyllia,formosissima,,,,
26/9/1874,192,192,summary,Crinoidea,Metacrinus,angulatus,,,,
26/9/1874,192,192,summary,Crinoidea,Metacrinus,cingulatus,,,,
26/9/1874,192,192,summary,Crinoidea,Metacrinus,murrayi,,,,
26/9/1874,192,192,summary,Crinoidea,Metacrinus,nobilis,,,,
26/9/1874,192,192,summary,Crinoidea,Metacrinus,tuberosus,,,,
26/9/1874,192,192,summary,Crinoidea,Antedon,longicirri,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,parvipinna,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,pusilla,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,discoidea,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,quinquecostata,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,flexilis,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,patula,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,robusta,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,compressa,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,manca,,,,
26/9/1874,192,192,summary,Crinoidea,Crinoidea,angustiradia,,,,
26/9/1874,192,192,summary,Crinoidea,Actinometra,pulchella,Pourtales,,,
26/9/1874,192,192,summary,Asteroidea,Pontaster,teres,,,,
26/9/1874,192,192,summary,Asteroidea,Astropecten,acanthifer,,,,
26/9/1874,192,192,summary,Asteroidea,Nymphaster,symbolicus,,,,
26/9/1874,192,192,summary,Asteroidea,Paragonaster,ctenipes,,,,
26/9/1874,192,192,summary,Asteroidea,Pholidaster,distinctus,,,,
26/9/1874,192,192,summary,Anomura,Homola,orientalis,,,,
26/9/1874,192,192,summary,Anomura,Notopoides,latus,,,,
26/9/1874,192,192,summary,Anomura,Notopus,ovalis,,,,
26/9/1874,192,192,summary,Anomura,Clibanarius,sp. ,,,,
26/9/1874,192,192,summary,Anomura,Munida,scabra,,,,
26/9/1874,192,192,summary,Anomura,Munida,militaris,,,,
26/9/1874,192,192,summary,Anomura,Eumunida,smithii,,,,
26/9/1874,192,192,summary,Anomura,Ptychogaster,laevis,,,,
26/9/1874,192,192,summary,Tunicata,Polycarpa,quadrata,,,,
26/9/1874,192,192,summary,Tunicata,Ecteinascidia,crassa,,,,
26/9/1874,192,192,summary,Tunicata,Cynthia,pallida,,,,
26/9/1874,192,192,summary,Pelagic fishes,Urolophus,kaianus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Anthias,megalepis,,,,
26/9/1874,192,192,summary,Pelagic fishes,Centropristis,pleurospilus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Propoma,roseum,,,,
26/9/1874,192,192,summary,Pelagic fishes,Sebastes,hexanema,,,,
26/9/1874,192,192,summary,Pelagic fishes,Lioscorpius,longiceps,,,,
26/9/1874,192,192,summary,Pelagic fishes,Myripristis,kaianus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Antigonia,capros,Lowe,,,
26/9/1874,192,192,summary,Pelagic fishes,Acanthaphritis,grandisquamis,,,,
26/9/1874,192,192,summary,Pelagic fishes,Champsodon,vorax,Gunther,,,
26/9/1874,192,192,summary,Pelagic fishes,Uranoscopus,kaianus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Trigla,leptacanthus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Lepidotrigla,spiloptera,,,,
26/9/1874,192,192,summary,Pelagic fishes,Peristethus,moluccense,,,,
26/9/1874,192,192,summary,Pelagic fishes,Callionymus,kaianus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Heliastes,roseus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Ophidium,muraenolepis,,,,
26/9/1874,192,192,summary,Pelagic fishes,Paecilopsetta,colorata,,,,
26/9/1874,192,192,summary,Pelagic fishes,Anticitharus,polyspilus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Samaris,maculatus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Solea,kaiana,,,,
26/9/1874,192,192,summary,Pelagic fishes,Saurus,kaianus,,,,
26/9/1874,192,192,summary,Pelagic fishes,Triacanthodes,anomalus,Schlegel,,,
28/9/1874,193,193,summary,Fishes,Priacanthus,sp. ,,,,Surface
29/9/1874,194-194a,"194,194A",summary,Alcyonaria,Acanella,rigida,,,,
29/9/1874,194-194a,"194,194A",summary,Alcyonaria,Pleurocorallium,secundum,Dana,,,
29/9/1874,194-194a,"194,194A",summary,Actiniaria,Sagartia,sp. ,,,,
29/9/1874,194-194a,"194,194A",summary,Corals,Pleurocyathus,brunneus,,,,
29/9/1874,194-194a,"194,194A",summary,Corals,Lophehelia,arbuscula,,,,
29/9/1874,194-194a,"194,194A",summary,Corals,Bathyactis,symmetrica,Pourtales,,,
29/9/1874,194-194a,"194,194A",summary,Amphipoda,Lanceola,sp. ,,,,
29/9/1874,194-194a,"194,194A",summary,Anomura,Galathea,inconspicua,,,,
29/9/1874,194-194a,"194,194A",summary,Anomura,Uroptychus,australis,,,,
29/9/1874,194-194a,"194,194A",summary,Pelagic fishes,Peristethus,murrayi,,,,
29/9/1874,194-194a,"194,194A",summary,Pelagic fishes,Ceratias,bispinosus,,,,
29/9/1874,194-194a,"194,194A",summary,Pelagic fishes,Gonostoma,elongatum,,,,
29/9/1874-2/10/1874,,,summary,Alcyonaria,Platycaulos,danielsseni,,Banda,,
29/9/1874-2/10/1874,,,summary,Alcyonaria,Ellisella,maculata,Studer,Banda,,
29/9/1874-2/10/1874,,,summary,Alcyonaria,Sarcophytum,ambiguum,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Acrohelia,horrescens,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Seriatopora,cervina,Lamarck,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Pocillopora,acuta,Lamarck,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Euphyllia,glabrescens,Chamisso and Eysenhardt,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Physogyra,aperta,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Mussa,multilobata,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Symphyllia,acuta,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Ulophyllia,aspera,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Ulophyllia,cellulosa,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Tridacophyllia,manicina,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Hydnophora,demidoffi,Fischer,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Astraea,pandanus,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Astraea,doreyensis,M. Edwards and Haime,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Astraea,speciosa,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Goniastraea,eximia,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Goniastraea,favistella,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Goniastraea,quoyi,M. Edwards and Haime,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Goniastraea,coronalis,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Phymastraea,aspera,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Merulina,crispa,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Fungia,patella,Ellis and Solander,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Fungia,repanda,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Fungia,confertifolia,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Fungia,plana,Studer,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Herpetolitha,crassa,Dana,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Madrepora,securis,DAna,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Madrepora,mirabilis,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Madrepora,diffusa,Verrill,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Madrepora,tubigera,Horn,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Madrepora,capillaris,Klunzinger,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Astreopora,profunda,Verrill,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Anacropora,gracilis,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Montipora,fragilis,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Montipora,levis,,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Porites,arenosa,Esper,Banda,,
29/9/1874-2/10/1874,,,summary,Reef corals,Porites,giamardi,M. Edwards and Haime,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,multibrachiata,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,elongata,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,fimbriata,Lamarck,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,coppingeri,Bell,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,sentosa,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,divaricata,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,duplex,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,parvicirra,Muller,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,littoralis,,Banda,,
29/9/1874-2/10/1874,,,summary,Crinoidea,Actinometra,regalis,,Banda,,
29/9/1874-2/10/1874,,,summary,Tunicata,Polycarpa,sulcata,,Banda,,
29/9/1874-2/10/1874,,,summary,Tunicata,Ecteinascidia,fusca,,Banda,,
3/10/1874,195,195,summary,Antipatharia,Schizopathes,affinis,,,,
3/10/1874,195,195,summary,Antipatharia,Bathypathes,putula,,,,
3/10/1874,195,195,summary,Actiniaria,Corallimorphus,rigidus,Moseley,,,
3/10/1874,195,195,summary,Actiniaria,Actinian,"",,,,
3/10/1874,195,195,summary,Corals,Bathyactis,symmetrica,Pourtales,,,
3/10/1874,195,195,summary,Anomura,Parapagurus,abyssorum,M. Edwards,,,
3/10/1874,195,195,summary,Anomura,Galacantha,talismanii,M. Edwards,,,
3/10/1874,195,195,summary,Polyzoa,Cellularia,cirrata,,,,
3/10/1874,195,195,summary,Polyzoa,Farciminaria,hexagona,,,,
4-10/10/1874,,,summary,Tetractinellida,Pacillastra,laminaris,,Amboina,,
4-10/10/1874,,,summary,Tetractinellida,Azorica,pfeifferae,Carter,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Scirpearella,moniliforme,,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Melitodes,laevis,,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Melitodes,fragilis,,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Siphonogorgia,kollikeri,,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Siphonogorgia,pendula,,Amboina,,
4-10/10/1874,,,summary,Alcyonaria,Xenia,elongata,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Stylophora,digitata,Pallas,Amboina,,
4-10/10/1874,,,summary,Reef corals,Pocillopora,acuta,Lamarck,Amboina,,
4-10/10/1874,,,summary,Reef corals,Galaxea,aspera,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Galaxea,tenelli,Bruggemann,Amboina,,
4-10/10/1874,,,summary,Reef corals,Galaxea,fragilis,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Euphyllia,rugosa,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Mussa,echinata,M. Edwards and Haime,Amboina,,
4-10/10/1874,,,summary,Reef corals,Mussa,brueggemanni,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Tridacophyllia,manicina,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Goniastraea,multilobata,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Prionastraea,robusta,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Psammocora,exesa,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Oxypora,contorta,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Fungia,patella,Ellis and Solander,Amboina,,
4-10/10/1874,,,summary,Reef corals,Fungia,repanda,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Podabacia,robusta,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Cryptabacia,talpina,Lamarck,Amboina,,
4-10/10/1874,,,summary,Reef corals,Madrepora,cerealis,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Madrepora,effusa,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Madrepora,gracilis,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Madrepora,appressa,Ehrenberg,Amboina,,
4-10/10/1874,,,summary,Reef corals,Turbinaria,crater,Pallas,Amboina,,
4-10/10/1874,,,summary,Reef corals,Montipora,patula,Verrill,Amboina,,
4-10/10/1874,,,summary,Reef corals,Montipora,foliosa,Pallas,Amboina,,
4-10/10/1874,,,summary,Reef corals,Porites,palmata,Dana,Amboina,,
4-10/10/1874,,,summary,Reef corals,Rhodaraea,tenuidens,,Amboina,,
4-10/10/1874,,,summary,Reef corals,Millepora,intricata,M. Edwards and Haime,Amboina,,
4-10/10/1874,,,summary,Asteroidea,Astropecten,velitaris,Martens,Amboina,,
4-10/10/1874,,,summary,Anomura,Raninoides,personatus,White,Amboina,,
4-10/10/1874,,,summary,Anomura,Cosmonotus,grayii,Adams and White,Amboina,,
4-10/10/1874,,,summary,Anomura,Munida,spinulifera,Miers,Amboina,,
4-10/10/1874,,,summary,Anomura,Munida,militaris,,Amboina,,
4-10/10/1874,,,summary,Anomura,Uroptychus,tridentatus,,Amboina,,
4-10/10/1874,,,summary,Pelagic fishes,Trypauchen,vagina,Bl.,Amboina,,15
4-10/10/1874,,,summary,Pelagic fishes,Bregmaceros,macclellandi,Thompson,Amboina,,15
13/10/1874,196,196,summary,Tetractinellida,Tetilla,pedifera,,,,
13/10/1874,196,196,summary,Corals,Cyathohelia,axillaris,M. Edwards and Haime,,,
13/10/1874,196,196,summary,Corals,Bathyactis,symmetrica,Pourtales,,,
13/10/1874,196,196,summary,Amphipoda,Cystisoma,spinosum,Fabricius,,,
13/10/1874,196,196,summary,Anomura,Homologenus,sp. ,,,,
13/10/1874,196,196,summary,Anomura,Munidopsis,pilosa,,,,
13/10/1874,196,196,summary,Polyzoa,Brettia,australis,,,,
13/10/1874,196,196,summary,Polyzoa,Bicellaria,bella,,,,
13/10/1874,196,196,summary,Polyzoa,Bicellaria,moluccensis,,,,
13/10/1874,196,196,summary,Polyzoa,Bicellaria,macilenta,,,,
13/10/1874,196,196,summary,Polyzoa,Farciminaria,hexagona,,,,
13/10/1874,196,196,summary,Polyzoa,Flustra,biseriata,,,,
13/10/1874,196,196,summary,Polyzoa,Carbasea,dissimilis,Busk,,,
13/10/1874,196,196,summary,Polyzoa,Bifaxaria,papillata,,,,
13/10/1874,196,196,summary,Polyzoa,Siphonicytara,serrulata,,,,
13/10/1874,196,196,summary,Pelagic fishes,Gonostoma,microdon,,,,
14/10/1874,197,197,summary,Reef corals,Amphihelia,infundibulifera,Lamarck,,,
14/10/1874,197,197,summary,Reef corals,Stylophora,palmata,Blainsville,,,
14/10/1874,197,197,summary,Reef corals,Seriatopora,gracilis,Dana,,,
14/10/1874,197,197,summary,Reef corals,Seriatopora,aculeata,,,,
14/10/1874,197,197,summary,Reef corals,Pocillopora,paucistellata,,,,
14/10/1874,197,197,summary,Reef corals,Pocillopora,squarrosa,Dana,,,
14/10/1874,197,197,summary,Reef corals,Tridacophyllia,manicina,Dana,,,
14/10/1874,197,197,summary,Reef corals,Merulina,prolifera,,,,
14/10/1874,197,197,summary,Reef corals,Fungia,tenuidens,,,,
14/10/1874,197,197,summary,Reef corals,Madrepora,rosacea,Esper,,,
14/10/1874,197,197,summary,Reef corals,Madrepora,secale,Studer,,,
14/10/1874,197,197,summary,Reef corals,Millepora,confertissima,,,,
14/10/1874,197,197,summary,Crinoidea,Actinometra,parvicirra,Muller,,,
14/10/1874,197,197,summary,Anomura,Remipes,testudinarius,Latreille,,,
14/10/1874,197,197,summary,Anomura,Birgus,latro,Linne,,,
20/10/1874,198,198,summary,Deep-sea keratosa,Psammophyllum,reticulatum,,,,
20/10/1874,198,198,summary,Asteroidea,Dyaster,inermis,,,,
20/10/1874,198,198,summary,Asteroidea,Freyella,echinata,,,,
20/10/1874,198,198,summary,Pelagic fishes,Porogadus,rostratus,,,,
20/10/1874,198,198,summary,Pelagic fishes,Typhlonus,nasus,,,,
20/10/1874,198,198,summary,Pelagic fishes,Ipnops,murrayi,,,,
20/10/1874,198,198,summary,Pelagic fishes,Bathytroctes,macrolepis,,,,
22/10/1874,199,199,summary,Tunicata,Salpa,democratica-mucronata,Forskahl,,,Surface
23/10/1874,200,200,summary,Asteroidea,Archaster,typicus,Muller and Troschel,,,
23/10/1874,200,200,summary,Anomura,Munida,incerta,,,,
23/10/1874,200,200,summary,Anomura,Munida,militaris,,,,
23/10/1874,200,200,summary,Pelagic fishes,Fistularia,depressa,,,,
23/10/1874,200,200,summary,Pelagic fishes,Polyipnus,spinoaua,,,,
23/10/1874,200,200,summary,Pelagic fishes,Scopelus,engraulis,,,,
23/10/1874,200,200,summary,Amphipoda,Hyperia,sibaginis,,,,Surface
26/10/1874,201,201,summary,Alcyonaria,Dasygorgia,geniculata,,,,
26/10/1874,201,201,summary,Alcyonaria,Dasygorgia,axillaris,,,,
26/10/1874,201,201,summary,Alcyonaria,Ceratoisis,philippinensis,,,,
26/10/1874,201,201,summary,Alcyonaria,Echinogorgia,ramulosa,Gray,,,
26/10/1874,201,201,summary,Actiniaria,Epizoanthus,stellaris,,,,
26/10/1874,201,201,summary,Corals,Caryophyllia,rugosa,,,,
26/10/1874,201,201,summary,Corals,Balanophyllia,malaccensis,Kent,,,
26/10/1874,201,201,summary,Corals,Balanophyllia,parvula,,,,
26/10/1874,201,201,summary,Corals,Thecopsammia,gemma,,,,
26/10/1874,201,201,summary,Crinoidea,Antedon,balanoides,,,,
26/10/1874,201,201,summary,Crinoidea,Antedon,compressa,,,,
