ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger
2834,12/5/1875,232,summary,Asteroidea,,Pontaster,oxyacanthus,,,,,,,,
2835,12/5/1875,232,summary,Asteroidea,,AStropecten,brevispinus,,,,,,,,
2836,12/5/1875,232,summary,Asteroidea,,Pentagonaster,japonicus,,,,,,,,
2837,12/5/1875,232,summary,Asteroidea,,Pentagonaster,arcuatus,,,,,,,,
2838,12/5/1875,232,summary,Asteroidea,,Solaster,paxillatus,,,,,,,,
2839,12/5/1875,232,summary,Asteroidea,,Asterias (stolasterias),stichantha,,,,,,,,
2840,12/5/1875,232,summary,Amphipoda,,Phronima,sedentaria,Forskal,,,,,,,
2841,12/5/1875,232,summary,Pelagic Fishes,,Centrophorus,foliaceus,,,,,,,,
2842,12/5/1875,232,summary,Pelagic Fishes,,Centrophorus,squamulosus,,,,,,,,
2843,12/5/1875,232,summary,Pelagic Fishes,,Scombrops,chilodipteroides,Bleeker,,,,,,,
2844,12/5/1875,232,summary,Pelagic Fishes,,Sebastes,macrochir,,,,,,,,
2845,12/5/1875,232,summary,Pelagic Fishes,,Beryx,decadactylus,C.V. ,,,,,,,
2846,12/5/1875,232,summary,Pelagic Fishes,,Polymixia,nobilis,Lowe,,,,,,,
2847,12/5/1875,232,summary,Pelagic Fishes,,Lepidopus,tenuis,,,,,,,,
2848,12/5/1875,232,summary,Pelagic Fishes,,Trichiurus,lepturus,Linne,,,,,,,
2849,12/5/1875,232,summary,Pelagic Fishes,,Ceratias,carunculatus,,,,,,,,
2850,12/5/1875,232,summary,Pelagic Fishes,,Physiculus,kaupi,Pocy,,,,,,,
2851,12/5/1875,232,summary,Pelagic Fishes,,Haloporphyrus,inosimae,,,,,,,,
2852,12/5/1875,232,summary,Pelagic Fishes,,Macrurus,parallelus,,,,,,,,
2853,12/5/1875,232,summary,Pelagic Fishes,,Macrurus,japonicus,Schlegel,,,,,,,
2854,12/5/1875,232,summary,Pelagic Fishes,,Macrurus,nasutus,,,,,,,,
2855,12/5/1875,232,summary,Pelagic Fishes,,Macrurus,villosus,,,,,,,,
2856,12/5/1875,232,summary,Pelagic Fishes,,Macrurus,macrochir,,,,,,,,
2857,12/5/1875,232,summary,Pelagic Fishes,,Gonastoma,gracile,,,,,,,,
2858,12/5/1875,232,summary,Pelagic Fishes,,Bathythrissa,dorsalis,,,,,,,,
2859,12/5/1875,232,summary,Pelagic Fishes,,Xenodermichthys,nodulosus,,,,,,,,
2860,12/5/1875,232,summary,Pelagic Fishes,,Nettastoma,parviceps,,,,,,,,
2861,12/5/1875,232,summary,Pelagic Fishes,,Synaphobranchus,pinnatus,Gronovius,,,,,,,
2862,12/5/1875,232,summary,Pelagic Fishes,,Synaphobranchus,brevidorsalis,,,,,,,,
2863,12/5/1875,232,summary,Pelagic Fishes,,myxine,australis,Jenyns,,,,,,,
2864,12/5/1875,232,summary,Tunicata,,Salpa,runcinata-fusiformis,Chamisso - Cuvier,,,,Surface,,,
2865,17-19/5/1875,233-233a,summary,Keratosa,,Cacospongia,collectrix,Schulze,,,,,,,
2866,17-19/5/1875,233-233a,summary,Tetractinellida,,Myriastra,subtilis,,,,,,,,
2867,17-19/5/1875,233-233a,summary,Alcyonaria,,Echinogorgia,modesta,,,,,,,,
2868,17-19/5/1875,233-233a,summary,Alcyonaria,,Euplexaura,pinnata,,,,,,,,
2869,17-19/5/1875,233-233a,summary,Alcyonaria,,Euplexaura,parciclados,,,,,,,,
2870,17-19/5/1875,233-233a,summary,Asteroidea,,Astropecten,polyacanthus,Muller and Troschel,,,,,,,
2871,17-19/5/1875,233-233a,summary,Asteroidea,,Astropecten,japonicus,Muller and Troschel,,,,,,,
2872,17-19/5/1875,233-233a,summary,Asteroidea,,Asterina,penicillaris,Lamarck,,,,,,,
2873,17-19/5/1875,233-233a,summary,Asteroidea,,Asterias,versicolor,,,,,,,,
2874,17-19/5/1875,233-233a,summary,Amphipoda,,Amphithoe,japonica,,,,,,,,
2875,17-19/5/1875,233-233a,summary,Amphipoda,,Caprella,scaura,Templeton,,,,,,,
2876,17-19/5/1875,233-233a,summary,Polyzoa,,Retepora,victoriensis,,,,,,,,
2877,17-19/5/1875,233-233a,summary,Polyzoa,,Lepralia,japonica,,,,,,,,
2878,17-19/5/1875,233-233a,summary,Tunicata,,Styela,clava,,,,,,,,
2879,17-19/5/1875,233-233a,summary,Tunicata,,Corella,japonica,,,,,,,,
2880,17-19/5/1875,233-233a,summary,Tunicata,,Ciona,savignyi,,,,,,,,
2881,17-19/5/1875,233-233a,summary,Tunicata,,Ciona,aspera,,,,,,,,
2882,17-19/5/1875,233-233a,summary,Tunicata,,Leptoclinum,japonicum,,,,,,,,
2883,17-19/5/1875,233-233a,summary,Pelagic Fishes,,Apogon,lineatus,Schlegel,,,,,,,
2884,17-19/5/1875,233-233a,summary,Pelagic Fishes,,Hapalogenys,mucronatus,Eydoux and Souleyet,,,,,,,
2885,17-19/5/1875,233-233a,summary,Pelagic Fishes,,Trypauchen,vagina,Bl. Schn. ,,,,,,,
2886,26/5/1875,233b,summary,Asteroidea,,Astropecten,japonicus,Muller and Troschel,,,,,,,
2887,4/6/1875,235,summary,Alcyonaria,,Strophogorgia,verrilli,,,,,,,,
2888,4/6/1875,235,summary,Alcyonaria,,Anthomastus,steenstrupi,,,,,,,,
2889,4/6/1875,235,summary,Actiniaria,,Polysiphonia,tuberosa,,,,,,,,
2890,4/6/1875,235,summary,Actiniaria,,Epizoanthus,parasiticus,Verrill,,,,,,,
2891,4/6/1875,235,summary,Crinoidea,,Pentacrinus,mollis,,,,,,,,
2892,4/6/1875,235,summary,Crinoidea,,Eudiocrinus,japonicus,,,,,,,,
2893,4/6/1875,235,summary,Asteroidea,,Parachaster,semisquamatus,,,,,,,,
2894,4/6/1875,235,summary,Asteroidea,,Hymenaster,glaucus,,,,,,,,
2895,4/6/1875,235,summary,Pelagic Fishes,,Raja,isotrachys,,,,,,,,
2896,4/6/1875,235,summary,Pelagic Fishes,,Cottus,bathybius,,,,,,,,
2897,4/6/1875,235,summary,Pelagic Fishes,,Pteroidonus,quinquarius,,,,,,,,
2898,4/6/1875,235,summary,Pelagic Fishes,,Macrurus,parrallelus,,,,,,,,
2899,4/6/1875,235,summary,Pelagic Fishes,,Macrurus,nasutus,,,,,,,,
2900,4/6/1875,235,summary,Pelagic Fishes,,Macrurus,altipinnis,,,,,,,,
2901,4/6/1875,235,summary,Pelagic Fishes,,Macrurus,longifilis,,,,,,,,
2902,4/6/1875,235,summary,Pelagic Fishes,,Sternoptyx,diaphana,Herm,,,,,,,
2903,4/6/1875,235,summary,Pelagic Fishes,,Chauliodus,sloanii,Bl. Schn. ,,,,,,,
2904,4/6/1875,235,summary,Pelagic Fishes,,Halosaurus,affinis,,,,,,,,
2905,4/6/1875,235,summary,Pelagic Fishes,,Synaphobranchus,pinnatus,Gronovius,,,,,,,
2906,5/6/1875,236-236a,summary,Tetractinellida,,Tetilla,sp. ,,,,,,,,
2907,5/6/1875,236-236a,summary,Tetractinellida,,Paecillastra,tenuilaminaris,,,,,,,,
2908,5/6/1875,236-236a,summary,Corals,,Cryptohelia,pudica,M. Edwards and Haime,,,,,,,
2909,5/6/1875,236-236a,summary,Crinoidea,,Antedon,alternata,,,,,,,,
2910,5/6/1875,236-236a,summary,Amphipoda,,Anonyx,ampulloides,Spence Bate,,,,,,,
2911,4-5/6/1875,,summary,Asteroidea,,Astropecten,polyacanthus,Muller and Troschel,Japan,,,Surface - Shallow,,,
2912,4-5/6/1875,,summary,Asteroidea,,Astropecten,japonicus,Muller and Troschel,Japan,,,Surface - Shallow,,,
2913,4-5/6/1875,,summary,Asteroidea,,Luidia,limbata,,Japan,,,Surface - Shallow,,,
2914,4-5/6/1875,,summary,Asteroidea,,Asterina,pectinifera,Muller and Troschel,Japan,,,Surface - Shallow,,,
2915,4-5/6/1875,,summary,Asteroidea,,Asterias,torquata,,Japan,,,Surface - Shallow,,,
2916,4-5/6/1875,,summary,Asteroidea,,Asterias,amurensis,Lutken,Japan,,,Surface - Shallow,,,
2917,4-5/6/1875,,summary,Anomura,,Cryptodromia,japonica,,Japan,,,Surface - Shallow,,,
2918,4-5/6/1875,,summary,Anomura,,Eupagurus,constans,Stimpson,Japan,,,Surface - Shallow,,,
2919,4-5/6/1875,,summary,Tunicata,,Corella,japonica,,Japan,,,Surface - Shallow,,,
2920,4-5/6/1875,,summary,Fishes,,Trygon,pastinaca,Linne,Japan,,,Surface - Shallow,,,
2921,4-5/6/1875,,summary,Fishes,,Myliobatis,aquila,Linne,Japan,,,Surface - Shallow,,,
2922,4-5/6/1875,,summary,Fishes,,Percalabrax,japonicus,C.V. ,Japan,,,Surface - Shallow,,,
2923,4-5/6/1875,,summary,Fishes,,Niphon,spinosus,C.V. ,Japan,,,Surface - Shallow,,,
2924,4-5/6/1875,,summary,Fishes,,Serranus,octocinctus,Schlegel,Japan,,,Surface - Shallow,,,
2925,4-5/6/1875,,summary,Fishes,,Apogon,lineatus,Schlegel,Japan,,,Surface - Shallow,,,
2926,4-5/6/1875,,summary,Fishes,,Chaetodon,modestus,Schlegel,Japan,,,Surface - Shallow,,,
2927,4-5/6/1875,,summary,Fishes,,Upeneoides,bensasi,Schlegel,Japan,,,Surface - Shallow,,,
2928,4-5/6/1875,,summary,Fishes,,Pagrus,major,Schlegel,Japan,,,Surface - Shallow,,,
2929,4-5/6/1875,,summary,Fishes,,Pagrus,cardinalis,Lac,Japan,,,Surface - Shallow,,,
2930,4-5/6/1875,,summary,Fishes,,Chrysophrys,swinhonis,Gunther,Japan,,,Surface - Shallow,,,
2931,4-5/6/1875,,summary,Fishes,,Hoplegnathus,fasciatus,Schlegel,Japan,,,Surface - Shallow,,,
2932,4-5/6/1875,,summary,Fishes,,Sebastes,ventricosus,Schlegel,Japan,,,Surface - Shallow,,,
2933,4-5/6/1875,,summary,Fishes,,Sebastes,oblongus,,Japan,,,Surface - Shallow,,,
2934,4-5/6/1875,,summary,Fishes,,Sebastes,macrochir,,Japan,,,Surface - Shallow,,,
2935,4-5/6/1875,,summary,Fishes,,Scorpaena,miostoma,,Japan,,,Surface - Shallow,,,
2936,4-5/6/1875,,summary,Fishes,,Pterois,lunulata,Schlegel,Japan,,,Surface - Shallow,,,
2937,4-5/6/1875,,summary,Fishes,,Tetraroge,longispinis,C.V. ,Japan,,,Surface - Shallow,,,
2938,4-5/6/1875,,summary,Fishes,,Sciaena,sina,C.V. ,Japan,,,Surface - Shallow,,,
2939,4-5/6/1875,,summary,Fishes,,Prionurus,scalprum,Langsd,Japan,,,Surface - Shallow,,,
2940,4-5/6/1875,,summary,Fishes,,Trachurus,trachurus,Linne,Japan,,,Surface - Shallow,,,
2941,4-5/6/1875,,summary,Fishes,,Caranx,muroadsi,Schlegel,Japan,,,Surface - Shallow,,,
2942,4-5/6/1875,,summary,Fishes,,Zeus,japonicus,C.V.,Japan,,,Surface - Shallow,,,
2943,4-5/6/1875,,summary,Fishes,,Cymbium,niphonium,C.V. ,Japan,,,Surface - Shallow,,,
2944,4-5/6/1875,,summary,Fishes,,Brama,raii,Bl. ,Japan,,,Surface - Shallow,,,
2945,4-5/6/1875,,summary,Fishes,,Psenes,anomalus,Schlegel,Japan,,,Surface - Shallow,,,
2946,4-5/6/1875,,summary,Fishes,,Percis,sexfasciata,Schlegel,Japan,,,Surface - Shallow,,,
2947,4-5/6/1875,,summary,Fishes,,Uranoscopus,asper,Schlegel,Japan,,,Surface - Shallow,,,
2948,4-5/6/1875,,summary,Fishes,,Sillago,japonica,Schlegel,Japan,,,Surface - Shallow,,,
2949,4-5/6/1875,,summary,Fishes,,Latilus,argentatus,C.V. ,Japan,,,Surface - Shallow,,,
2950,4-5/6/1875,,summary,Fishes,,Lophius,setigerus,Wahl,Japan,,,Surface - Shallow,,,
2951,4-5/6/1875,,summary,Fishes,,Platycephalus,insidiator,Forsk,Japan,,,Surface - Shallow,,,
2952,4-5/6/1875,,summary,Fishes,,Platycephalus,punctatus,C.V. ,Japan,,,Surface - Shallow,,,
2953,4-5/6/1875,,summary,Fishes,,Platycephalus,rudis,,Japan,,,Surface - Shallow,,,
2954,4-5/6/1875,,summary,Fishes,,Lepidotrigla,microptera,Gunther,Japan,,,Surface - Shallow,,,
2955,4-5/6/1875,,summary,Fishes,,Gobius,yokohamae,,Japan,,,Surface - Shallow,,,
2956,4-5/6/1875,,summary,Fishes,,Gobius,hexanema,Bleeker,Japan,,,Surface - Shallow,,,
2957,4-5/6/1875,,summary,Fishes,,Gobius,flavimanus,Schlegel,Japan,,,Surface - Shallow,,,
2958,4-5/6/1875,,summary,Fishes,,Callionymus,lunatus,Schlegel,Japan,,,Surface - Shallow,,,
2959,4-5/6/1875,,summary,Fishes,,Chirus,hexagrammus,Pall,Japan,,,Surface - Shallow,,,
2960,4-5/6/1875,,summary,Fishes,,Agrammus,Schlegeli,Gunther,Japan,,,Surface - Shallow,,,
2961,4-5/6/1875,,summary,Fishes,,Centronotus,nebulosus,Schlegel,Japan,,,Surface - Shallow,,,
2962,4-5/6/1875,,summary,Fishes,,Fistularia,serrata,Cuv. ,Japan,,,Surface - Shallow,,,
2963,4-5/6/1875,,summary,Fishes,,Platyglossus,paecilopterus,Schlegel,Japan,,,Surface - Shallow,,,
2964,4-5/6/1875,,summary,Fishes,,Platyglossus,pyrrhogramma,Schlegel,Japan,,,Surface - Shallow,,,
2965,4-5/6/1875,,summary,Fishes,,Pseudorhombus,olivaceus,Schlegel,Japan,,,Surface - Shallow,,,
2966,4-5/6/1875,,summary,Fishes,,Pseudorhombus,pentophthalmus,Gunther,Japan,,,Surface - Shallow,,,
2967,4-5/6/1875,,summary,Fishes,,Pleuronectes,variegatus,Schlegel,Japan,,,Surface - Shallow,,,
2968,4-5/6/1875,,summary,Fishes,,Pleuronectes,yokohamae,,Japan,,,Surface - Shallow,,,
2969,4-5/6/1875,,summary,Fishes,,Parophrys,cornuta,Schlegel,Japan,,,Surface - Shallow,,,
2970,4-5/6/1875,,summary,Fishes,,Cynoglossus,interruptus,,Japan,,,Surface - Shallow,,,
2971,4-5/6/1875,,summary,Fishes,,Silurus,asotus,Linne,Japan,,,Surface - Shallow,,,
2972,4-5/6/1875,,summary,Fishes,,Saurida,tumbil,Bl. ,Japan,,,Surface - Shallow,,,
2973,4-5/6/1875,,summary,Fishes,,Salmo,macrostoma,,Japan,,,Surface - Shallow,,,
2974,4-5/6/1875,,summary,Fishes,,Aulopus,japonicus,,Japan,,,Surface - Shallow,,,
2975,4-5/6/1875,,summary,Fishes,,Plecoglossus,altivelis,Schlegel,Japan,,,Surface - Shallow,,,
2976,4-5/6/1875,,summary,Fishes,,Salanx,microdon,Bleeker,Japan,,,Surface - Shallow,,,
2977,4-5/6/1875,,summary,Fishes,,Hemirhamphus,sajori,Schlegel,Japan,,,Surface - Shallow,,,
2978,4-5/6/1875,,summary,Fishes,,Cyprinus,auratus,Linne,Japan,,,Surface - Shallow,,,
2979,4-5/6/1875,,summary,Fishes,,Leuciscus,hakuensis,,Japan,,,Surface - Shallow,,,
2980,4-5/6/1875,,summary,Fishes,,Achilognathus,melanogaster,Bleeker,Japan,,,Surface - Shallow,,,
2981,4-5/6/1875,,summary,Fishes,,Misgurnus,anguillicaudatus,Cant,Japan,,,Surface - Shallow,,,
2982,4-5/6/1875,,summary,Fishes,,Engraulis,japonica,Houttuyn,Japan,,,Surface - Shallow,,,
2983,4-5/6/1875,,summary,Fishes,,Conger,marginatus,Val,Japan,,,Surface - Shallow,,,
2984,4-5/6/1875,,summary,Fishes,,Congromuraena,anago,Schlegel,Japan,,,Surface - Shallow,,,
2985,4-5/6/1875,,summary,Fishes,,Congromuraena,megastoma,,Japan,,,Surface - Shallow,,,
2986,4-5/6/1875,,summary,Fishes,,Muraenosox,cinereus,Forsk,Japan,,,Surface - Shallow,,,
2987,4-5/6/1875,,summary,Fishes,,Tetrodon,oblongus,Bl. ,Japan,,,Surface - Shallow,,,
2988,4-5/6/1875,,summary,Fishes,,Tetrodon,pardalis,Schlegel,Japan,,,Surface - Shallow,,,
2989,4-5/6/1875,,summary,Fishes,,Tetrodon,rubripes,Schlegel,Japan,,,Surface - Shallow,,,
2990,4-5/6/1875,,summary,Fishes,,Monocanthus,septentrionalis,Gunther,Japan,,,Surface - Shallow,,,
2991,4-5/6/1875,,summary,Fishes,,Monocanthus,modestus,,Japan,,,Surface - Shallow,,,
2992,4-5/6/1875,,summary,Fishes,,Monocanthus,setifer,Benn,Japan,,,Surface - Shallow,,,
2993,4-5/6/1875,,summary,Fishes,,Malacichthys,griseus,Doderlein,Japan,,,Surface - Shallow,,,
2994,4-5/6/1875,,summary,Fishes,,Bathysebastes,albescens,Steindachner and Doderlein,Japan,,,Surface - Shallow,,,
2995,4-5/6/1875,,summary,Fishes,,Gonostoma,microdon,,Japan,,,Surface - Shallow,,,
2996,4-5/6/1875,,summary,Fishes,,Harpodon,microchir,,Japan,,,Surface - Shallow,,,
2997,17/6/1875,237,summary,Alcyonaria,,Strophogorgia,verrilli,,,,,,,,
2998,17/6/1875,237,summary,Alcyonaria,,Dasygorgia,japonica,,,,,,,,
2999,17/6/1875,237,summary,Alcyonaria,,Stenella,Daederleini,,,,,,,,
3000,17/6/1875,237,summary,Actiniaria,,Cereus,spinosus ,,,,,,,,
3001,17/6/1875,237,summary,Actiniaria,,Paractis,tubulifera,,,,,,,,
3002,17/6/1875,237,summary,Actiniaria,,Porponia,robusta,,,,,,,,
3003,17/6/1875,237,summary,Actiniaria,,Liponema,multiporum,,,,,,,,
3004,17/6/1875,237,summary,Asteroidea,,Pararchaster,semisquamatus,,,,,,,,
3005,17/6/1875,237,summary,Asteroidea,,Porcellanaster,tuberosus,,,,,,,,
3006,17/6/1875,237,summary,Asteroidea,,Hyphalaster,inermis,,,,,,,,
3007,17/6/1875,237,summary,Asteroidea,,Psilaster,gracilis,,,,,,,,
3008,17/6/1875,237,summary,Asteroidea,,Brisinga,armillata,,,,,,,,
3009,17/6/1875,237,summary,Asteroidea,,Freyella,pennata,,,,,,,,
3010,17/6/1875,237,summary,Anomura,,Parapagurus,abyssorum,"M. Edwards, MS. ",,,,,,,
3011,17/6/1875,237,summary,Anomura,,Munidopsis,subsquamosa,,,,,,,,
3012,17/6/1875,237,summary,Pelagic Fishes,,Neobythites,grandis,,,,,,,,
3013,17/6/1875,237,summary,Pelagic Fishes,,Macrurus,asper,,,,,,,,
3014,17/6/1875,237,summary,Pelagic Fishes,,Macrurus,altipinnus,,,,,,,,
3015,17/6/1875,237,summary,Pelagic Fishes,,Macrurus,liocephalus,,,,,,,,
3016,17/6/1875,237,summary,Pelagic Fishes,,Gonastoma,microdon,,,,,,,,
3017,17/6/1875,237,summary,Pelagic Fishes,,Bathysaurus,rissoanus,,,,,,,,
3018,17/6/1875,237,summary,Pelagic Fishes,,Synaphobranchus,bathybius,,,,,,,,
3019,17/6/1875,237,summary,Tunicata,,Clio (Creseis),acicula,Rang,,,,Surface,,,
3020,17/6/1875,237,summary,Fishes,,Thyristes,prometheus,C.V. ,,,,Surface,,,
3021,18/6/1875,238,summary,Tunicata,,Doliolum,challengeri,,,,,Surface,,,
3022,19/6/1875,239,summary,Tunicata,,Doliolum,challengeri,,,,,Surface,,,
3023,23/6/1875,241,summary,Deep-Sea Keratosa,,Psammophyllum,flustraceum,,,,,,,,
3024,23/6/1875,241,summary,Alcyonaria,,Bathygorgia,profunda,,,,,,,,
3025,23/6/1875,241,summary,Actiniaria,,Amphianthus,bathybium,,,,,,,,
3026,23/6/1875,241,summary,Actiniaria,,Amphianthus,ornatum,,,,,,,,
3027,23/6/1875,241,summary,Corals,,Bathyactis,symmetrica,Pourtales,,,,,,,
3028,23/6/1875,241,summary,Amphipoda,,Paradryope,orguion,,,,,,,,
3029,23/6/1875,241,summary,Amphipoda,,Lanceola,pacifica,,,,,,,,
3030,23/6/1875,241,summary,Polyzoa,,Farciminaria,pacifica,,,,,,,,
3031,23/6/1875,241,summary,Tunicata,,Culeolus,murrayi,,,,,,,,
3032,23/6/1875,241,summary,Tunicata,,Culeolus,willemoesi,,,,,,,,
3033,23/6/1875,241,summary,Tunicata,,Bathyoncus,discoideus,,,,,,,,
3034,23/6/1875,241,summary,Amphipoda,,Paraphronima,cuivis,,,,,Surface,,,
3035,24/6/1875,242,summary,Tunicata,,Doliolum,challengeri,,,,,,,,
3036,26/6/1875,243,summary,Amphipoda,,Paraphronima,cuivis,,,,,,,,
3037,26/6/1875,243,summary,Amphipoda,,Platyscelus,ovoides,Risso,,,,,,,
3038,28/6/1875,244,summary,Deep-Sea Keratosa,,Psammophyllum,annectens,,,,,,,,
3039,28/6/1875,244,summary,Antipatharia,,Bathypathes,patula,,,,,,,,
3040,28/6/1875,244,summary,Actiniaria,,Antheomorphe,elegans,,,,,,,,
3041,28/6/1875,244,summary,Actiniaria,,Amphianthus,ornatum,,,,,,,,
3042,28/6/1875,244,summary,Actiniaria,,Sicyonis,elongata,,,,,,,,
3043,28/6/1875,244,summary,Corals,,Bathyactis,symmetrica,Pourtales,,,,,,,
3044,28/6/1875,244,summary,Crinoidea,,Antedon,abyssicola,,,,,,,,
3045,28/6/1875,244,summary,Asteroidea,,hymenaster,infernalis,,,,,,,,
3046,28/6/1875,244,summary,Asteroidea,,Benthaster,wyville-thomsoni,,,,,,,,
3047,28/6/1875,244,summary,Asteroidea,,Freyella,heroina,,,,,,,,
3048,30/6/1875,245,summary,Amphipoda,,Paraphronima,cuivis,,,,,Surface,,,
3049,30/6/1875,245,summary,Amphipoda,,Phronima,atlantica,Guerin,,,,Surface,,,
3050,2/7/1875,246,summary,Antipatharia,,Bathypathes,patula,,,,,,,,
3051,2/7/1875,246,summary,Antipatharia,,Bathypathes,alternata,,,,,,,,
3052,2/7/1875,246,summary,Antipatharia,,Bathypathes,lyra,,,,,,,,
3053,2/7/1875,246,summary,Asteroidea,,Dytaster,spinosus,,,,,,,,
3054,2/7/1875,246,summary,Tunicata,,Styela,pusilla,,,,,,,,
3055,2/7/1875,246,summary,Pelagic Fishes,,Macrurus,liocephalus,,,,,,,,
3056,2/7/1875,246,summary,Pelagic Fishes,,Macrurus,armatus,Hector,,,,,,,
3057,2/7/1875,246,summary,Pelagic Fishes,,Synaphobranchus,bathybius,,,,,,,,
3058,2/7/1875,246,summary,Fishes,,Prymnothonus,sp. ,,,,,Surface,,,
3059,3/7/1875,247,summary,Amphipoda,,Paraphronima,cuivis,,,,,Surface,,,
3060,3/7/1875,247,summary,Amphipoda,,Oxycephalus,longiceps,Claus,,,,Surface,,,
3061,5/7/1875,248,summary,Tunicata,,Hypobythius,calycodes,Moseley,,,,,,,
