ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger,WoRMS ID,WoRMS Taxa
9744,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1854",Greenland,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9745,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1855",Spitzbergen,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9746,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1856",Iceland,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9747,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1857",Finmark,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9748,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1858",Kattegat,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9749,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1859",Beeren Island,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9750,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1860",White Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9751,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1861",Gulf of Georgia,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9752,,,14,Holothuroidea,110,Cucumaria,frondosa,"Ayres, 1862",Cape Cod,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9753,,,14,Holothuroidea,111,Cucumaria,frondosa,"Semper, 1868",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:124612,Echinodermata
9754,,,14,Holothuroidea,111,Cucumaria,dubiosa,"Semper, 1868",Peru,1,,,,,,urn:lsid:marinespecies.org:taxname:530339,Echinodermata
9755,,,14,Holothuroidea,111,Cucumaria,parva,"Ludwig, 1875",Chili,1,,,,,,urn:lsid:marinespecies.org:taxname:530116,Echinodermata
9756,,,14,Holothuroidea,112,Cucumaria,canescens,"Semper, 1868",Bohol ,1,,,,,,urn:lsid:marinespecies.org:taxname:530313,Echinodermata
9757,,,14,Holothuroidea,112,Cucumaria,longipeda,"Semper, 1868",Bohol ,1,,,,,,urn:lsid:marinespecies.org:taxname:530325,Echinodermata
9758,,,14,Holothuroidea,112,Cucumaria,conjungens,"Semper, 1868","Mariveles, Bay of Manilla",1,,,,,,urn:lsid:marinespecies.org:taxname:530317,Echinodermata
9759,,,14,Holothuroidea,112,Cucumaria,kollikeri,"Semper, 1868",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9760,,,14,Holothuroidea,113,Cucumaria,salmini,"Ludwig, 1875",Celebes,1,,,,,,urn:lsid:marinespecies.org:taxname:530120,Echinodermata
9761,,,14,Holothuroidea,113,Cucumaria,syracusana (Cladodactyla),"Sars, 1857",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:241353,Echinodermata
9762,,,14,Holothuroidea,113,Cucumaria,punctata,"Ludwig, 1875",Barbados,1,,,,,,urn:lsid:marinespecies.org:taxname:530119,Echinodermata
9763,,,14,Holothuroidea,114,Cucumaria,nobilis,"Ludwig, 1875",Off Norway,1,,,,,,urn:lsid:marinespecies.org:taxname:124625,Echinodermata
9764,,,14,Holothuroidea,114,Cucumaria,vegae,n. sp.,Behring Island,1,,,,,,urn:lsid:marinespecies.org:taxname:241810,Echinodermata
9765,,,14,Holothuroidea,114,Cucumaria,perspicua,"Ludwig, 1875",Off Norway,1,,,,,,urn:lsid:marinespecies.org:taxname:124629,Echinodermata
9766,,,14,Holothuroidea,114,Cucumaria,versicolor,"Semper, 1868",Bohol,1,,,,,,urn:lsid:marinespecies.org:taxname:530334,Echinodermata
9767,,,14,Holothuroidea,115,Cucumaria,minuta,"Fabricius, 1780",Greenland,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9768,,,14,Holothuroidea,115,Cucumaria,assimilis,"Duben and Koren, 1844",Christiansund,1,,,,,,urn:lsid:marinespecies.org:taxname:124605,Echinodermata
9769,,,14,Holothuroidea,115,Cucumaria,pusilla,"Sars, 1828","Bergen, Norway",1,,,,,,urn:lsid:marinespecies.org:taxname:528997,Echinodermata
9770,,,14,Holothuroidea,115,Cucumaria,brunnea,"Thompson, 1840",British Islands,1,,,,,,urn:lsid:marinespecies.org:taxname:241354,Echinodermata
9771,,,14,Holothuroidea,115,Cucumaria,lefevrii,"Barrios, 1882",West coast of France,1,,,,,,urn:lsid:marinespecies.org:taxname:124621,Echinodermata
9772,,,14,Holothuroidea,116,Cucumaria,panamensis,"Verrill, 1867-1871",Panama,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9773,,,14,Holothuroidea,116,Cucumaria,decollata,"Gray, 1848",British islands,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9774,,,14,Holothuroidea,116,Cucumaria,neillii,"Fleming, 1828",British islands,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9775,,,14,Holothuroidea,116,Cucumaria,dissimilis,"Fleming, 1828",British islands,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9776,,,14,Holothuroidea,116,Cucumaria,planciana,"Delle Chiaje, 1841",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:529460,Echinodermata
9777,,,14,Holothuroidea,116,Cucumaria,ventactes,"Delle Chiaje, 1841",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:124628,Echinodermata
9778,,,14,Holothuroidea,116,Cucumaria,cucumis,"Delle Chiaje, 1841",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:124609,Echinodermata
9779,,,14,Holothuroidea,116,Cucumaria,tetraquetra,"Delle Chiaje, 1841",Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:123479,Echinodermata
9780,,,14,Holothuroidea,116,Cucumaria,saxicola,"Brady and Robertson, 1871",British Islands,1,,,,,,urn:lsid:marinespecies.org:taxname:124630,Echinodermata
9781,,,14,Holothuroidea,116,Cucumaria,pusillus,"Norman, 1864",British Islands,1,,,,,,urn:lsid:marinespecies.org:taxname:528997,Echinodermata
9782,,,14,Holothuroidea,116,Cucumaria,thomsoni,"Hutton, 1879","Stewart Island, New Zealand",1,,,,,,urn:lsid:marinespecies.org:taxname:530019,Echinodermata
9783,,,14,Holothuroidea,117,Cucumaria,turbinata,"Hutton, 1879","Stewart Island, New Zealand",1,,,,,,urn:lsid:marinespecies.org:taxname:210658,Echinodermata
9784,,,14,Holothuroidea,117,Pentacta,kowalevskii,"Jarzynsky, 1885",White Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:528933,Echinodermata
9785,,,14,Holothuroidea,117,Ocnus,pygmaeus,"Semper, 1868",Bohol,1,,,,,,urn:lsid:marinespecies.org:taxname:422525,Echinodermata
9786,,,14,Holothuroidea,118,Ocnus,imbricatus,"Semper, 1868",Bohol,1,,,,,,urn:lsid:marinespecies.org:taxname:530323,Echinodermata
9787,,,14,Holothuroidea,118,Ocnus,javanicus,"Sluiter, 1880",Java,1,,,,,,urn:lsid:marinespecies.org:taxname:529132,Echinodermata
9788,,,14,Holothuroidea,118,Ocnus,molpadioides,"Semper, 1868",China,1,,,,,,urn:lsid:marinespecies.org:taxname:529129,Echinodermata
9789,,,14,Holothuroidea,118,Echinocucumis,typica,"Sars, 1861",Norway,1,,,,,,urn:lsid:marinespecies.org:taxname:124594,Echinodermata
9790,,,14,Holothuroidea,118,Echinocucumis,typica,"Sars, 1862",Bay of Biscay,1,,,,,,urn:lsid:marinespecies.org:taxname:124594,Echinodermata
9791,,,14,Holothuroidea,118,Echinocucumis,typica,"Sars, 1863",Florida Reef,1,,,,,,urn:lsid:marinespecies.org:taxname:124594,Echinodermata
9792,,,14,Holothuroidea,118,Echinocucumis,typica,"Sars, 1864",North of Scotland,1,,,,,,urn:lsid:marinespecies.org:taxname:124594,Echinodermata
9793,,177,Zoology Vol 14,Holothuroidea,9,Synapta,beselii,Jaeger,,1,,,,,,urn:lsid:marinespecies.org:taxname:210971,Echinodermata
9794,,,Zoology Vol 14,Holothuroidea,10,Synapta,glabra,Semper,Zebu Reefs,1,,,,,,urn:lsid:marinespecies.org:taxname:530321,Echinodermata
9795,,,Zoology Vol 14,Holothuroidea,10,Synapta,lappa,Muller,"Gomera, off Tenerife",1,"February 10, 1873, depth, 70 fathoms",,,,,urn:lsid:marinespecies.org:taxname:124477,Echinodermata
9796,,,Zoology Vol 14,Holothuroidea,10,Synapta,picta,n. sp.,Bermuda,1,,,,,,urn:lsid:marinespecies.org:taxname:530478,Echinodermata
9797,,233b,Zoology Vol 14,Holothuroidea,11,Synapta,distincta,von Marenzeller,,1,,,,,,urn:lsid:marinespecies.org:taxname:530167,Echinodermata
9798,,186,Zoology Vol 14,Holothuroidea,12,Synapta,verrilli,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:530488,Echinodermata
9799,,188,Zoology Vol 14,Holothuroidea,13,Synapta,insolens,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:530469,Echinodermata
9800,,232,Zoology Vol 14,Holothuroidea,13,Synapta,aculeata,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:530451,Echinodermata
9801,,174,Zoology Vol 14,Holothuroidea,14,Synapta,challengeri,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:530460,Echinodermata
9802,,,Zoology Vol 14,Holothuroidea,14,Synapta,incerta,Ludwig,Japan,1,8 to 50 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530113,Echinodermata
9803,,346,Zoology Vol 14,Holothuroidea,14,Synapta,abyssicola,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:124471,Echinodermata
9804,,316,Zoology Vol 14,Holothuroidea,15,Chirodota,purpurea,Lesson,,1,,,,,,urn:lsid:marinespecies.org:taxname:146103,Echinodermata
9805,,,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,Marrion Island,1,50 to 75 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9806,,,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,Off Christmas Harbour,1,120 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9807,,,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,Balfour Bay,1,20 to 60 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9808,,,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,Betsy Cove,1,25 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9809,,313,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,,1,,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9810,,314,Zoology Vol 14,Holothuroidea,16,Chirodota,contorta,Ludwig,,1,,,,,,urn:lsid:marinespecies.org:taxname:530105,Echinodermata
9811,,,Zoology Vol 14,Holothuroidea,16,Chirodota,australiana,Stimpson,Port William (New Zealand),2,5 to 10 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530423,Echinodermata
9812,,,Zoology Vol 14,Holothuroidea,16,Chirodota,australiana,Stimpson,Falkland Islands?,2,5 to 10 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530423,Echinodermata
9813,,,Zoology Vol 14,Holothuroidea,17,Chirodota,japonica,v. Maranzeller,Port Jackson,1,2 to 10 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530171,Echinodermata
9814,,192,Zoology Vol 14,Holothuroidea,17,Chirodota,sp.?,,,1,,,,,,urn:lsid:marinespecies.org:taxname:146103,Echinodermata
9815,,,Zoology Vol 14,Holothuroidea,18,Rhabdomolgus,ruber,Keferstein,St. Vaast,1,,,,,,urn:lsid:marinespecies.org:taxname:124470,Echinodermata
9816,,,Zoology Vol 14,Holothuroidea,18,Anapta,gracilis,Semper,Manila,1,,,,,,urn:lsid:marinespecies.org:taxname:213181,Echinodermata
9817,,,Zoology Vol 14,Holothuroidea,61,Cucumaria,mirabilis,n. sp.,Zebu,1,100 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530474,Echinodermata
9818,,,Zoology Vol 14,Holothuroidea,61,Cucumaria,mirabilis,n. sp.,Port Jackson,1,6 to 15 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530474,Echinodermata
9819,,141,Zoology Vol 14,Holothuroidea,62,Cucumaria,capensis,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:210667,Echinodermata
9820,,142,Zoology Vol 14,Holothuroidea,62,Cucumaria,capensis,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:210667,Echinodermata
9821,,,Zoology Vol 14,Holothuroidea,64,Cucumaria,discolor,n. sp.,Simons Bay,1,10 to 20 fathoms,,,,,urn:lsid:marinespecies.org:taxname:210653,Echinodermata
9822,,315,Zoology Vol 14,Holothuroidea,65,Cucumaria,mendax,n. sp.,,6,,,,,,urn:lsid:marinespecies.org:taxname:530473,Echinodermata
9823,,147,Zoology Vol 14,Holothuroidea,66,Cucumaria,abyssorum,n. sp.,,7,,,,,,urn:lsid:marinespecies.org:taxname:124603,Echinodermata
9824,,156,Zoology Vol 14,Holothuroidea,66,Cucumaria,abyssorum,n. sp.,,3,,,,,,urn:lsid:marinespecies.org:taxname:124603,Echinodermata
9825,,298,Zoology Vol 14,Holothuroidea,67,Cucumaria,abyssorum var. grandis,nov.,,2,,,,,,urn:lsid:marinespecies.org:taxname:530545,Echinodermata
9826,,299,Zoology Vol 14,Holothuroidea,67,Cucumaria,abyssorum var. grandis,nov.,,8,,,,,,urn:lsid:marinespecies.org:taxname:530545,Echinodermata
9827,,295,Zoology Vol 14,Holothuroidea,67,Cucumaria,abyssorum var. grandis,nov.,,1,,,,,,urn:lsid:marinespecies.org:taxname:530545,Echinodermata
9828,,147,Zoology Vol 14,Holothuroidea,68,Cucumaria,abyssorum var. hyalina,nov.,,3,,,,,,urn:lsid:marinespecies.org:taxname:530546,Echinodermata
9829,,300,Zoology Vol 14,Holothuroidea,68,Cucumaria,abyssorum var. hyalina,nov.,,2,,,,,,urn:lsid:marinespecies.org:taxname:530546,Echinodermata
9830,,186,Zoology Vol 14,Holothuroidea,80,Colochirus,challengeri,n. sp.,,3,,,,,,urn:lsid:marinespecies.org:taxname:530459,Echinodermata
9831,,203,Zoology Vol 14,Holothuroidea,81,Colochirus,quadrangularis,Lesson,,1,,,,,,urn:lsid:marinespecies.org:taxname:213075,Echinodermata
9832,,203,Zoology Vol 14,Holothuroidea,82,Colochirus,cucumis,Semper,,1,,,,,,urn:lsid:marinespecies.org:taxname:530318,Echinodermata
9833,,,Zoology Vol 14,Holothuroidea,83,Colochirus,australis,Ludwig,Port Jackson,1,6 to 7 fathoms,,,,,urn:lsid:marinespecies.org:taxname:530099,Echinodermata
9834,,,Zoology Vol 14,Holothuroidea,83,Colochirus,pygmaeus,n. sp.,Bahia,1,"September 1873, 7 to 20 fathoms",,,,,urn:lsid:marinespecies.org:taxname:530479,Echinodermata
9835,,186,Zoology Vol 14,Holothuroidea,84,Actinocucumis,typica,Ludwig,,1,,,,,,urn:lsid:marinespecies.org:taxname:241767,Echinodermata
9836,,311,Zoology Vol 14,Holothuroidea,85,Psolus,disciformis,n. sp.,,2,,,,,,urn:lsid:marinespecies.org:taxname:530464,Echinodermata
9837,,320,Zoology Vol 14,Holothuroidea,85,Psolus,murrayi,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:529178,Echinodermata
9838,,150,Zoology Vol 14,Holothuroidea,86,Psolus,incertus,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:242032,Echinodermata
9839,,151,Zoology Vol 14,Holothuroidea,86,Psolus,incertus,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:242032,Echinodermata
9840,,149c,Zoology Vol 14,Holothuroidea,86,Psolus,incertus,n. sp.,,1,,,,,,urn:lsid:marinespecies.org:taxname:242032,Echinodermata
9841,,49,Zoology Vol 14,Holothuroidea,87,Psolus,operculatus,Pourtales,,1,,,,,,urn:lsid:marinespecies.org:taxname:124709,Echinodermata
9842,,320,Zoology Vol 14,Holothuroidea,87,Psolus,operculatus,Pourtales,,1,,,,,,urn:lsid:marinespecies.org:taxname:124709,Echinodermata
9843,,308,Zoology Vol 14,Holothuroidea,88,Psolus,antarcticus,Philippi,,6,,,,,,urn:lsid:marinespecies.org:taxname:174103,Echinodermata
9844,,320,Zoology Vol 14,Holothuroidea,88,Psolus,antarcticus,Philippi,,1,,,,,,urn:lsid:marinespecies.org:taxname:174103,Echinodermata
9845,,,Zoology Vol 14,Holothuroidea,99,Cucumaria,godeffroyi,Semper,Iquique,1,,,,,,urn:lsid:marinespecies.org:taxname:530322,Echinodermata
9846,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,grubii,von Marenzeller,Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:866646,Echinodermata
9847,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,maculata,Semper,Bohol,1,,,,,,urn:lsid:marinespecies.org:taxname:530326,Echinodermata
9848,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,maculata,Semper,Port Jackson,1,,,,,,urn:lsid:marinespecies.org:taxname:530326,Echinodermata
9849,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,crucifera,Semper,Aden,1,,,,,,urn:lsid:marinespecies.org:taxname:210671,Echinodermata
9850,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,glaberrima,Semper,Aden,1,,,,,,urn:lsid:marinespecies.org:taxname:530348,Echinodermata
9851,,,Zoology Vol 14,Holothuroidea,100,Cucumaria,glaberrima,Semper,Berbera,1,,,,,,urn:lsid:marinespecies.org:taxname:530348,Echinodermata
9852,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,quinquesemita,Selenka,Mendocino in California,1,,,,,,urn:lsid:marinespecies.org:taxname:530302,Echinodermata
9853,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,quinquesemita,Selenka,Charleston,1,,,,,,urn:lsid:marinespecies.org:taxname:530302,Echinodermata
9854,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,planci,Brandt,West coast of France,1,,,,,,urn:lsid:marinespecies.org:taxname:148825,Echinodermata
9855,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,planci,Brandt,Arrabida,1,,,,,,urn:lsid:marinespecies.org:taxname:148825,Echinodermata
9856,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,planci,Brandt,Mediterranean Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:148825,Echinodermata
9857,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,planci,Brandt,Mauritius,1,,,,,,urn:lsid:marinespecies.org:taxname:148825,Echinodermata
9858,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,lactea,Forbes,British Islands,1,,,,,,urn:lsid:marinespecies.org:taxname:149907,Echinodermata
9859,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,lactea,Forbes,west coast of Norway at Bergen,1,,,,,,urn:lsid:marinespecies.org:taxname:149907,Echinodermata
9860,,,Zoology Vol 14,Holothuroidea,101,Cucumaria,lactea,Forbes,west coast of Norway at Christiansund,1,,,,,,urn:lsid:marinespecies.org:taxname:149907,Echinodermata
9861,,,Zoology Vol 14,Holothuroidea,102,Cucumaria,vicaria,Bell,Antarctic Sea,1,,,,,,urn:lsid:marinespecies.org:taxname:529147,Echinodermata
9862,,,Zoology Vol 14,Holothuroidea,102,Cucumaria,leonina,Semper,Singapore,1,,,,,,urn:lsid:marinespecies.org:taxname:210656,Echinodermata
9863,,,Zoology Vol 14,Holothuroidea,102,Cucumaria,miniata,Brandt,Alaska,1,,,,,,urn:lsid:marinespecies.org:taxname:225807,Echinodermata
9864,,,Zoology Vol 14,Holothuroidea,102,Cucumaria,miniata,Brandt,Sitka,1,,,,,,urn:lsid:marinespecies.org:taxname:225807,Echinodermata
9865,,,Zoology Vol 14,Holothuroidea,102,Cucumaria,miniata,Brandt,California,1,,,,,,urn:lsid:marinespecies.org:taxname:225807,Echinodermata
9866,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,echinata,von Marenzeller,Japan or China,1,,,,,,urn:lsid:marinespecies.org:taxname:530168,Echinodermata
9867,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,populifer,Stimpson,Sitka,1,,,,,,urn:lsid:marinespecies.org:taxname:592896,Echinodermata
9868,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,populifer,Stimpson,Puget Sound,1,,,,,,urn:lsid:marinespecies.org:taxname:592896,Echinodermata
9869,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,calcigera,Stimpson,Greenland,1,,,,,,urn:lsid:marinespecies.org:taxname:124606,Echinodermata
9870,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,calcigera,Stimpson,Wellington Channel,1,,,,,,urn:lsid:marinespecies.org:taxname:124606,Echinodermata
9871,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,calcigera,Stimpson,Labrador,1,,,,,,urn:lsid:marinespecies.org:taxname:124606,Echinodermata
9872,,,Zoology Vol 14,Holothuroidea,103,Cucumaria,calcigera,Stimpson,Massachusetts,1,,,,,,urn:lsid:marinespecies.org:taxname:124606,Echinodermata
